InvoiceID,TaxCategory,TaxRate,TaxableAmount,TaxAmount,ErrorScenarioCode
INV-2025-001590,S,5.00,4532.96,226.65,
INV-2025-001591,S,5.00,3000.21,150.01,
INV-2025-001592,S,5.00,100468.74,5023.44,
INV-2025-001593,S,5.00,1606.22,80.31,
INV-2025-001594,S,5.00,21999.39,1099.97,
INV-2025-001595,S,5.00,3807.86,190.39,
INV-2025-001596,S,5.00,5743.28,287.16,
INV-2025-001597,E,0.00,645.12,0.00,
INV-2025-001597,S,5.00,101641.45,5082.08,
INV-2025-001598,S,5.00,10039.88,502.00,
INV-2025-001599,S,5.00,29439.90,1472.00,
INV-2025-001600,S,5.00,52524.52,2626.24,
INV-2025-001601,S,5.00,1867.05,93.36,
INV-2025-001602,S,5.00,3380.58,169.03,
INV-2025-001603,S,5.00,385.74,19.29,
INV-2025-001604,S,5.00,25178.53,1258.93,
INV-2025-001605,S,5.00,351.45,17.57,
INV-2025-001606,S,5.00,37613.28,1880.66,
INV-2025-001607,E,0.00,2867.20,0.00,
INV-2025-001607,S,5.00,13237.09,661.86,
INV-2025-001608,S,5.00,2088.79,104.44,
INV-2025-001609,S,5.00,4371.38,218.57,
INV-2025-001610,S,5.00,3630.99,181.55,
INV-2025-001611,S,5.00,7740.33,387.02,
INV-2025-001612,S,5.00,1106.82,55.34,
INV-2025-001613,S,5.00,3123.37,156.17,
INV-2025-001614,S,5.00,19389.96,969.50,
INV-2025-001615,E,0.00,105.44,0.00,
INV-2025-001615,S,5.00,50704.46,2535.22,
INV-2025-001616,S,5.00,8167.21,408.37,
INV-2025-001617,S,5.00,9971.90,498.60,
INV-2025-001618,S,5.00,8077.64,403.88,
INV-2025-001619,S,5.00,16033.94,801.69,
INV-2025-001620,S,5.00,116555.81,5827.79,
INV-2025-001621,S,5.00,894.17,44.71,
INV-2025-001622,S,5.00,16719.46,835.97,
INV-2025-001623,E,0.00,4826.58,0.00,
INV-2025-001623,S,5.00,34989.15,1749.45,
INV-2025-001624,S,5.00,23734.58,1186.73,
INV-2025-001625,S,5.00,96774.92,4838.75,
INV-2025-001626,S,5.00,5318.73,265.94,
INV-2025-001627,S,5.00,215730.47,10786.52,
INV-2025-001628,S,5.00,4050.42,202.51,
INV-2025-001629,S,5.00,2457.63,122.88,
INV-2025-001630,S,5.00,17463.79,873.18,
INV-2025-001631,S,5.00,64969.05,3248.45,
INV-2025-001632,S,5.00,230.58,11.53,
INV-2025-001633,E,0.00,424.07,0.00,
INV-2025-001633,S,5.00,54498.48,2724.92,
INV-2025-001634,S,5.00,66.55,3.33,
INV-2025-001635,S,5.00,8377.26,418.86,
INV-2025-001636,S,5.00,16546.66,827.33,
INV-2025-001636,Z,0.00,149633.28,0.00,
INV-2025-001637,S,5.00,300.49,15.03,
INV-2025-001638,S,5.00,6337.76,316.89,
INV-2025-001639,S,5.00,21325.57,1066.27,
INV-2025-001640,S,5.00,23842.13,1192.10,
INV-2025-001641,S,5.00,36183.37,1809.18,
INV-2025-001642,E,0.00,9317.06,0.00,
INV-2025-001642,S,5.00,17833.05,891.65,
INV-2025-001643,S,5.00,43597.57,2179.88,
INV-2025-001644,S,5.00,2042.10,102.11,
INV-2025-001645,S,5.00,76107.57,3805.38,
INV-2025-001646,E,0.00,5221.95,0.00,
INV-2025-001646,S,5.00,11532.76,576.63,
INV-2025-001647,S,5.00,178308.45,8915.42,
INV-2025-001648,S,5.00,44985.40,2249.27,
INV-2025-001649,S,5.00,934.17,46.71,
INV-2025-001650,S,5.00,8847.77,442.39,
INV-2025-001651,S,5.00,2949.46,147.48,
INV-2025-001652,S,5.00,31.43,1.57,
INV-2025-001653,S,5.00,40.95,2.05,
INV-2025-001654,S,5.00,25427.08,1271.36,
INV-2025-001655,S,5.00,2338.45,116.93,
INV-2025-001656,S,5.00,16982.73,849.13,
INV-2025-001657,S,5.00,210.77,10.54,
INV-2025-001658,S,5.00,39567.99,1978.40,
INV-2025-001659,S,5.00,197913.48,9895.66,
INV-2025-001660,S,5.00,92552.13,4627.61,
INV-2025-001661,S,5.00,23065.28,1153.26,
INV-2025-001662,S,5.00,94084.96,4704.25,
INV-2025-001663,S,5.00,3623.78,181.19,
INV-2025-001664,E,0.00,468.66,0.00,
INV-2025-001665,S,5.00,2782.24,139.11,
INV-2025-001665,Z,0.00,203.27,0.00,
INV-2025-001666,S,5.00,6183.46,309.18,
INV-2025-001667,S,5.00,468.49,23.43,
INV-2025-001668,S,5.00,243042.40,12152.11,
INV-2025-001669,S,5.00,4932.21,246.62,
INV-2025-001670,S,5.00,4144.62,207.23,
INV-2025-001671,S,5.00,1937.34,96.86,
INV-2025-001672,S,5.00,29889.70,1494.49,
INV-2025-001673,S,5.00,20655.38,1032.77,
INV-2025-001674,S,5.00,15270.21,763.51,
INV-2025-001675,S,5.00,14842.93,742.15,
INV-2025-001676,S,5.00,37388.96,1869.45,
INV-2025-001677,S,5.00,51150.51,2557.53,
INV-2025-001677,Z,0.00,9096.26,0.00,
INV-2025-001678,S,5.00,127272.02,6363.60,
INV-2025-001679,S,5.00,62.44,3.12,
INV-2025-001680,S,5.00,194.14,9.71,
INV-2025-001681,S,5.00,12973.18,648.66,
INV-2025-001682,S,5.00,66.45,3.32,
INV-2025-001683,S,5.00,46036.95,2301.85,
INV-2025-001684,S,5.00,23414.93,1170.74,
INV-2025-001685,S,5.00,6948.43,347.43,
INV-2025-001686,S,5.00,110737.38,5536.87,
INV-2025-001687,S,5.00,2396.29,119.81,
INV-2025-001688,S,5.00,21.70,1.09,
INV-2025-001689,S,5.00,184619.83,9231.00,
INV-2025-001690,S,5.00,320.42,16.02,
INV-2025-001691,S,5.00,261978.24,13098.91,
INV-2025-001692,S,5.00,1805.84,90.29,
INV-2025-001693,S,5.00,2868.27,143.42,
INV-2025-001694,S,5.00,246907.61,12345.38,
INV-2025-001695,S,5.00,26517.83,1325.90,
INV-2025-001696,E,0.00,346.49,0.00,
INV-2025-001696,S,5.00,18495.72,924.78,
INV-2025-001697,S,5.00,3314.08,165.70,
INV-2025-001698,S,5.00,36050.05,1802.50,
INV-2025-001699,S,5.00,633.48,31.67,
INV-2025-001700,S,5.00,97244.63,4862.23,
INV-2025-001701,E,0.00,84818.10,0.00,
INV-2025-001701,S,5.00,67.21,3.36,
INV-2025-001702,E,0.00,2755.97,0.00,
INV-2025-001703,S,5.00,6050.03,302.50,
INV-2025-001704,S,5.00,9420.26,471.01,
INV-2025-001705,S,5.00,1786.32,89.32,
INV-2025-001706,S,5.00,399.94,20.00,
INV-2025-001707,E,0.00,14244.50,0.50,ERR10_VAT_BREAKDOWN_INCONSISTENT
INV-2025-001707,S,5.00,199790.64,9989.54,
INV-2025-001708,S,5.00,16776.68,838.84,
INV-2025-001709,S,5.00,883.98,44.20,
INV-2025-001710,E,0.00,13674.08,0.00,
INV-2025-001710,S,5.00,9367.80,468.39,
INV-2025-001711,S,5.00,15353.48,767.67,
INV-2025-001712,S,5.00,1268.73,63.44,
INV-2025-001713,S,5.00,75.75,3.79,
INV-2025-001714,S,5.00,95.97,4.80,
INV-2025-001715,S,5.00,37.80,1.89,
INV-2025-001715,Z,0.00,748.02,0.00,
INV-2025-001716,S,5.00,408.30,20.42,
INV-2025-001717,S,5.00,893.58,44.68,
INV-2025-001718,E,0.00,1956.35,0.00,
INV-2025-001718,S,5.00,32789.64,1639.48,
INV-2025-001719,S,5.00,30296.24,1514.82,
INV-2025-001720,S,5.00,195953.62,9797.69,
INV-2025-001721,S,5.00,1092.57,54.63,
INV-2025-001722,S,5.00,573.98,28.70,
INV-2025-001723,S,5.00,3031.29,151.57,
INV-2025-001724,S,5.00,43459.47,2172.98,
INV-2025-001725,E,0.00,290.83,0.00,
INV-2025-001725,S,5.00,8300.77,415.04,
INV-2025-001726,E,0.00,44882.70,0.00,
INV-2025-001726,S,5.00,67.28,3.36,
INV-2025-001727,S,5.00,2569.80,128.49,
INV-2025-001728,S,5.00,2136.70,106.83,
INV-2025-001729,S,5.00,6928.30,346.42,
INV-2025-001730,S,5.00,127710.84,6385.55,
INV-2025-001731,E,0.00,1837.53,0.00,
INV-2025-001731,S,5.00,2890.68,144.54,
INV-2025-001732,S,5.00,47980.41,2399.03,
INV-2025-001733,S,5.00,1569.45,78.47,
INV-2025-001733,Z,0.00,43327.28,0.00,
INV-2025-001734,S,5.00,388.15,19.41,
INV-2025-001735,S,5.00,44044.74,2202.24,
INV-2025-001736,S,5.00,11022.97,551.15,
INV-2025-001737,S,5.00,9251.02,462.55,
INV-2025-001738,S,5.00,1248.34,62.42,
INV-2025-001738,Z,0.00,1499.62,0.00,
INV-2025-001739,S,5.00,10540.67,527.03,
INV-2025-001740,S,5.00,2671.61,133.58,
INV-2025-001741,E,0.00,969.77,0.00,
INV-2025-001742,S,5.00,12473.76,623.70,
INV-2025-001743,S,5.00,5785.50,289.28,
INV-2025-001744,S,5.00,62018.00,3100.90,
INV-2025-001745,S,5.00,1200.85,60.04,
INV-2025-001746,S,5.00,17770.47,888.53,
INV-2025-001747,S,5.00,110782.28,5539.10,
INV-2025-001748,S,5.00,3336.91,166.85,
INV-2025-001749,S,5.00,159372.46,7968.62,
INV-2025-001749,Z,0.00,10745.31,0.00,
INV-2025-001750,S,5.00,29461.92,1473.10,
INV-2025-001751,S,5.00,3147.06,157.35,
INV-2025-001752,S,5.00,1187.86,59.39,
INV-2025-001753,S,5.00,14465.79,723.29,
INV-2025-001754,E,0.00,3425.36,0.00,
INV-2025-001754,S,5.00,71128.01,3556.40,
INV-2025-001755,S,5.00,17093.43,854.67,
INV-2025-001756,S,5.00,4415.86,220.80,
INV-2025-001757,S,5.00,1595.21,79.76,
INV-2025-001758,S,5.00,109560.33,5478.02,
INV-2025-001759,S,5.00,34292.94,1714.65,
INV-2025-001760,S,5.00,33550.33,1677.51,
INV-2025-001761,S,5.00,4801.93,240.10,
INV-2025-001762,S,5.00,35677.13,1783.86,
INV-2025-001763,E,0.00,1073.92,0.00,
INV-2025-001764,S,5.00,5656.00,282.81,
INV-2025-001765,E,0.00,96588.40,0.00,
INV-2025-001765,S,5.00,2210.03,110.50,
INV-2025-001766,S,5.00,349.74,17.49,
INV-2025-001767,S,5.00,592.92,29.65,
INV-2025-001768,S,5.00,375343.82,18767.19,
INV-2025-001769,E,0.00,837.07,0.00,
INV-2025-001769,S,5.00,64667.39,3233.37,
INV-2025-001770,E,0.00,1951.06,0.00,
INV-2025-001770,S,5.00,33651.45,1682.57,
INV-2025-001771,S,5.00,6564.42,328.22,
INV-2025-001772,E,0.00,4313.79,0.00,
INV-2025-001772,S,5.00,916.33,45.82,
INV-2025-001773,S,5.00,7258.08,362.90,
INV-2025-001774,S,5.00,43011.03,2150.55,
INV-2025-001775,E,0.00,4270.32,0.00,
INV-2025-001775,S,5.00,23206.05,1160.31,
INV-2025-001776,S,5.00,25498.86,1274.95,
INV-2025-001777,E,0.00,957.63,0.00,
INV-2025-001777,S,5.00,11654.20,582.72,
INV-2025-001778,S,5.00,29467.91,1473.40,
INV-2025-001779,E,0.00,240.88,0.00,
INV-2025-001779,S,5.00,14847.07,742.36,
INV-2025-001780,S,5.00,18031.21,901.56,
INV-2025-001781,E,0.00,188.42,0.00,
INV-2025-001782,E,0.00,1781.68,0.00,
INV-2025-001783,S,5.00,178.24,8.91,
INV-2025-001784,E,0.00,34266.16,0.00,
INV-2025-001784,S,5.00,1776.59,88.83,
INV-2025-001785,S,5.00,2224.02,111.20,
INV-2025-001786,S,5.00,43788.68,2189.43,
INV-2025-001787,S,5.00,287.59,14.38,
INV-2025-001788,S,5.00,913.68,45.69,
INV-2025-001789,S,5.00,671.48,33.57,
INV-2025-001790,S,5.00,14895.22,744.76,
INV-2025-001791,S,5.00,31861.46,1593.08,
INV-2025-001791,Z,0.00,7354.56,0.00,
INV-2025-001792,S,5.00,9011.76,450.60,
INV-2025-001793,Z,0.00,1876.35,0.00,
INV-2025-001794,S,5.00,294.55,14.73,
INV-2025-001795,E,0.00,26844.57,0.00,
INV-2025-001795,S,5.00,1421.97,71.10,
INV-2025-001796,S,5.00,11323.47,566.17,
INV-2025-001797,S,5.00,14406.96,720.35,
INV-2025-001798,S,5.00,21697.03,1084.85,
INV-2025-001799,S,5.00,583.95,29.20,
INV-2025-001800,S,5.00,17408.13,870.41,
INV-2025-001801,S,5.00,15909.52,795.48,
INV-2025-001802,S,5.00,6302.72,315.14,
INV-2025-001803,S,5.00,470.38,23.52,
INV-2025-001804,S,5.00,4788.09,239.40,
INV-2025-001805,E,0.00,4725.00,0.00,
INV-2025-001805,S,5.00,29747.22,1487.38,
INV-2025-001805,Z,0.00,37175.95,0.00,
INV-2025-001806,S,5.00,4680.27,234.02,
INV-2025-001807,S,5.00,67.87,3.39,
INV-2025-001808,Z,0.00,1545.27,0.00,
INV-2025-001809,S,5.00,7137.51,356.88,
INV-2025-001810,S,5.00,59743.98,2987.19,
INV-2025-001811,S,5.00,1220.43,61.02,
INV-2025-001812,E,0.00,2241.53,0.00,
INV-2025-001812,S,5.00,52126.87,2606.35,
INV-2025-001813,S,5.00,395.23,19.76,
INV-2025-001814,S,5.00,232.35,11.62,
INV-2025-001815,S,5.00,6314.10,315.71,
INV-2025-001816,S,5.00,11384.02,569.21,
INV-2025-001817,E,0.00,23280.66,0.00,
INV-2025-001817,S,5.00,19163.87,958.20,
INV-2025-001818,S,5.00,607.02,30.35,
INV-2025-001818,Z,0.00,1746.72,0.00,
INV-2025-001819,E,0.00,4527.00,0.00,
INV-2025-001819,S,5.00,265.20,13.26,
INV-2025-001820,S,5.00,8269.44,413.47,
INV-2025-001821,E,0.00,81837.34,0.00,
INV-2025-001822,S,5.00,16978.24,848.91,
INV-2025-001822,Z,0.00,5427.90,0.00,
INV-2025-001823,E,0.00,489.92,0.00,
INV-2025-001823,S,5.00,20464.90,1023.25,
INV-2025-001824,S,5.00,2732.44,136.62,
INV-2025-001825,S,5.00,15229.62,761.48,
INV-2025-001826,S,5.00,2551.13,127.56,
INV-2025-001827,S,5.00,16323.19,816.17,
INV-2025-001828,E,0.00,1735.21,0.00,
INV-2025-001828,S,5.00,14524.95,726.24,
INV-2025-001829,S,5.00,15298.12,764.90,
INV-2025-001830,S,5.00,22603.54,1130.18,
INV-2025-001831,S,5.00,7657.52,382.88,
INV-2025-001832,S,5.00,4906.63,245.33,
INV-2025-001833,E,0.00,4396.72,0.00,
INV-2025-001834,S,5.00,332.14,16.61,
INV-2025-001835,S,5.00,89946.36,4497.32,
INV-2025-001836,S,5.00,2789.13,139.46,
INV-2025-001837,S,5.00,32763.96,1638.20,
INV-2025-001838,S,5.00,3067.21,153.37,
INV-2025-001839,E,0.00,2333.40,0.00,
INV-2025-001839,S,5.00,13963.67,698.18,
INV-2025-001840,S,5.00,32166.65,1608.33,
INV-2025-001841,S,5.00,12640.42,632.02,
INV-2025-001842,S,5.00,2740.36,137.02,
INV-2025-001843,E,0.00,456.47,0.00,
INV-2025-001843,S,5.00,132916.35,6645.82,
INV-2025-001844,E,0.00,269.80,0.00,
INV-2025-001844,S,5.00,110395.28,5519.76,
INV-2025-001845,S,5.00,148853.05,7442.65,
INV-2025-001846,S,5.00,2699.31,134.97,
INV-2025-001847,S,5.00,3644.07,182.21,
INV-2025-001848,S,5.00,5907.40,295.37,
INV-2025-001849,S,5.00,74676.26,3733.82,
INV-2025-001850,S,5.00,4657.72,232.89,
INV-2025-001851,S,5.00,16109.88,805.50,
INV-2025-001852,S,5.00,6441.86,322.09,
INV-2025-001853,E,0.00,1045.50,0.00,
INV-2025-001853,S,5.00,14284.01,714.20,
INV-2025-001854,S,5.00,1888.91,94.45,
INV-2025-001855,S,5.00,42165.74,2108.29,
INV-2025-001856,S,5.00,1931.38,96.57,
INV-2025-001857,E,0.00,4421.50,0.00,
INV-2025-001857,S,5.00,88109.58,4405.48,
INV-2025-001858,S,5.00,3535.15,176.76,
INV-2025-001859,S,5.00,497.98,24.90,
INV-2025-001860,S,5.00,287.76,14.39,
INV-2025-001861,E,0.00,7321.59,0.00,
INV-2025-001861,S,5.00,61784.61,3089.24,
INV-2025-001862,S,5.00,31067.53,1553.38,
INV-2025-001863,S,5.00,39162.17,1958.11,
INV-2025-001864,S,5.00,1027.80,51.39,
INV-2025-001865,S,5.00,71045.13,3552.26,
INV-2025-001866,S,5.00,3904.91,195.24,
INV-2025-001867,S,5.00,232.60,11.63,
INV-2025-001868,S,5.00,5906.90,295.35,
INV-2025-001869,S,5.00,4045.88,202.29,
INV-2025-001870,S,5.00,5860.87,293.04,
INV-2025-001871,E,0.00,2146.96,0.00,
INV-2025-001871,S,5.00,89154.19,4457.71,
INV-2025-001872,S,5.00,2326.77,116.33,
INV-2025-001873,S,5.00,3336.10,166.81,
INV-2025-001874,S,5.00,15.16,0.76,
INV-2025-001875,S,5.00,5812.18,290.61,
INV-2025-001875,Z,0.00,2557.01,0.00,
INV-2025-001876,S,5.00,71437.86,3571.88,
INV-2025-001877,S,5.00,94477.25,4723.86,
INV-2025-001878,S,5.00,441.14,22.06,
INV-2025-001879,S,5.00,7324.56,366.23,
INV-2025-001880,S,5.00,8821.33,441.07,
INV-2025-001881,E,0.00,2365.05,0.00,
INV-2025-001881,S,5.00,8373.69,418.68,
INV-2025-001882,S,5.00,13763.96,688.19,
INV-2025-001882,Z,0.00,4981.93,0.00,
INV-2025-001883,S,5.00,8044.33,402.22,
INV-2025-001884,S,5.00,31.64,1.58,
INV-2025-001885,S,5.00,5446.77,272.35,
INV-2025-001886,S,5.00,1200.81,60.04,
INV-2025-001887,S,5.00,1496.78,74.84,
INV-2025-001888,S,5.00,3607.16,180.36,
INV-2025-001889,S,5.00,8043.37,402.18,
INV-2025-001890,S,5.00,48.99,2.45,
INV-2025-001891,S,5.00,5928.90,296.46,
INV-2025-001892,S,5.00,30213.17,1510.66,
INV-2025-001893,E,0.00,7161.93,0.50,ERR10_VAT_BREAKDOWN_INCONSISTENT
INV-2025-001893,S,5.00,2891.77,144.59,
INV-2025-001894,E,0.00,1705.02,0.00,
INV-2025-001894,S,5.00,29992.78,1499.64,
INV-2025-001895,S,5.00,535.32,26.77,
INV-2025-001896,S,5.00,7487.88,374.39,
INV-2025-001897,S,5.00,3568.89,178.45,
INV-2025-001898,S,5.00,43100.46,2155.02,
INV-2025-001899,S,5.00,3647.79,182.39,
INV-2025-001900,S,5.00,120747.48,6037.37,
INV-2025-001901,S,5.00,316.46,15.82,
INV-2025-001902,S,5.00,1123.77,56.19,
INV-2025-001903,S,5.00,18825.43,941.27,
INV-2025-001904,S,5.00,1079.30,53.96,
INV-2025-001905,S,5.00,99.73,4.99,
INV-2025-001905,Z,0.00,451.62,0.00,
INV-2025-001906,S,5.00,23.27,1.16,
INV-2025-001907,S,5.00,3234.37,161.72,
INV-2025-001908,S,5.00,137.52,6.88,
INV-2025-001909,S,5.00,13212.78,660.64,
INV-2025-001910,S,5.00,3930.07,196.50,
INV-2025-001911,S,5.00,19255.24,962.76,
INV-2025-001912,S,5.00,985.62,49.28,
INV-2025-001913,S,5.00,22871.62,1143.58,
INV-2025-001914,S,5.00,94.77,4.74,
INV-2025-001915,S,5.00,8266.33,413.33,
INV-2025-001916,S,5.00,450.87,22.54,
INV-2025-001917,E,0.00,7117.68,0.00,
INV-2025-001917,S,5.00,3304.53,165.23,
INV-2025-001918,E,0.00,499.13,0.00,
INV-2025-001918,S,5.00,7149.45,357.47,
INV-2025-001919,S,5.00,1406.85,70.34,
INV-2025-001920,S,5.00,75464.72,3773.24,
INV-2025-001921,S,5.00,31300.94,1565.06,
INV-2025-001922,S,5.00,48216.20,2410.81,
INV-2025-001922,Z,0.00,1994.50,0.00,
INV-2025-001923,S,5.00,45099.35,2254.97,
INV-2025-001924,S,5.00,1076.86,53.84,
INV-2025-001925,S,5.00,12218.23,610.92,
INV-2025-001926,S,5.00,620.75,31.04,
INV-2025-001927,S,5.00,10286.80,514.35,
INV-2025-001928,E,0.00,2136.96,0.00,
INV-2025-001928,S,5.00,6937.35,346.87,
INV-2025-001929,S,5.00,1877.35,93.87,
INV-2025-001930,S,5.00,4151.73,207.59,
INV-2025-001931,S,5.00,17052.72,852.64,
INV-2025-001932,S,5.00,5669.79,283.49,
INV-2025-001933,S,5.00,42361.65,2118.08,
INV-2025-001934,E,0.00,1002.66,0.00,
INV-2025-001934,S,5.00,5248.05,262.40,
INV-2025-001934,Z,0.00,1433.62,0.00,
INV-2025-001935,S,5.00,10004.69,500.24,
INV-2025-001936,S,5.00,148974.31,7448.72,
INV-2025-001937,S,5.00,1180.98,59.05,
INV-2025-001938,S,5.00,46293.10,2314.65,
INV-2025-001939,S,5.00,104563.58,5228.18,
INV-2025-001940,S,5.00,878.97,43.95,
INV-2025-001941,S,5.00,5635.19,281.76,
INV-2025-001942,S,5.00,19759.44,987.97,
INV-2025-001943,E,0.00,27373.40,0.00,
INV-2025-001943,S,5.00,68.04,3.40,
INV-2025-001944,S,5.00,529.53,26.48,
INV-2025-001945,S,5.00,15976.08,798.80,
INV-2025-001946,S,5.00,2592.82,129.64,
INV-2025-001947,S,5.00,34043.07,1702.17,
INV-2025-001948,S,5.00,16804.82,840.24,
INV-2025-001949,S,5.00,2148.68,107.44,
INV-2025-001950,S,5.00,460.40,23.02,
INV-2025-001951,S,5.00,4088.55,204.43,
INV-2025-001952,S,5.00,39697.32,1984.87,
INV-2025-001953,E,0.00,3561.70,0.00,
INV-2025-001953,S,5.00,119271.17,5963.58,
INV-2025-001954,E,0.00,502.51,0.00,
INV-2025-001954,S,5.00,5292.92,264.65,
INV-2025-001955,E,0.00,935.06,0.00,
INV-2025-001955,S,5.00,20297.82,1014.89,
INV-2025-001956,S,5.00,85.48,4.27,
INV-2025-001957,S,5.00,1835.10,91.75,
INV-2025-001958,S,5.00,1460.53,73.03,
INV-2025-001959,S,5.00,22407.26,1120.37,
INV-2025-001960,S,5.00,143.90,7.20,
INV-2025-001961,E,0.00,2911.77,0.00,
INV-2025-001961,S,5.00,1284.71,64.24,
INV-2025-001962,S,5.00,7849.65,392.48,
INV-2025-001963,S,5.00,25428.40,1271.43,
INV-2025-001964,S,5.00,15273.00,763.65,
INV-2025-001965,E,0.00,363.75,0.00,
INV-2025-001965,S,5.00,3142.60,157.13,
INV-2025-001966,E,0.00,652.35,0.00,
INV-2025-001967,S,5.00,1486.80,74.34,
INV-2025-001968,S,5.00,10221.40,511.07,
INV-2025-001969,S,5.00,13563.09,678.16,
INV-2025-001970,S,5.00,783.89,39.19,
INV-2025-001971,E,0.00,63156.87,0.00,
INV-2025-001971,S,5.00,836.22,41.81,
INV-2025-001972,S,5.00,7510.85,375.55,
INV-2025-001973,S,5.00,85308.08,4265.40,
INV-2025-001974,S,5.00,8654.57,432.73,
INV-2025-001975,S,5.00,39141.64,1957.08,
INV-2025-001976,S,5.00,30619.81,1530.99,
INV-2025-001977,S,5.00,1637.62,81.89,
INV-2025-001978,E,0.00,1103.72,0.00,
INV-2025-001978,S,5.00,1172.61,58.63,
INV-2025-001979,S,5.00,18500.77,925.04,
INV-2025-001980,E,0.00,111.42,0.00,
INV-2025-001980,S,5.00,14975.37,748.77,
INV-2025-001981,S,5.00,13169.89,658.50,
INV-2025-001982,S,5.00,368.31,18.42,
INV-2025-001983,S,5.00,48787.89,2439.40,
INV-2025-001984,S,5.00,194.83,9.74,
INV-2025-001985,S,5.00,6626.97,331.35,
INV-2025-001986,S,5.00,4294.69,214.73,
INV-2025-001987,S,5.00,12867.72,643.39,
INV-2025-001988,S,5.00,22059.47,1102.97,
INV-2025-001989,S,5.00,3145.10,157.26,
INV-2025-001990,S,5.00,408.93,20.45,
INV-2025-001991,S,5.00,627.51,31.38,
INV-2025-001992,S,5.00,3282.78,164.14,
INV-2025-001993,S,5.00,23333.88,1166.69,
INV-2025-001994,S,5.00,24779.91,1239.00,
INV-2025-001995,S,5.00,1229.33,61.46,
INV-2025-001996,S,5.00,2448.84,122.45,
INV-2025-001997,E,0.00,41951.84,0.00,
INV-2025-001997,S,5.00,223482.24,11174.11,
INV-2025-000042,S,5.00,1038.90,51.95,ERR08_DUPLICATE_INVOICE_ID
INV-2025-001999,S,5.00,4429.98,221.50,
INV-2025-002000,E,0.00,1833.08,0.00,
INV-2025-002000,S,5.00,18832.45,941.62,
INV-2025-002001,S,5.00,2350.94,117.55,
INV-2025-002002,S,5.00,1559.37,77.96,
INV-2025-002003,S,5.00,296.78,14.84,
INV-2025-002004,S,5.00,1755.29,87.76,
INV-2025-002005,S,5.00,4072.87,203.64,
INV-2025-002006,S,5.00,40.59,2.03,
INV-2025-002007,S,5.00,118422.19,5921.11,
INV-2025-002008,S,5.00,16752.75,837.64,
INV-2025-002009,S,5.00,3047.65,152.39,
INV-2025-002010,S,5.00,2968.25,148.42,
INV-2025-002011,S,5.00,3422.59,171.13,
INV-2025-002012,Z,0.00,5733.10,0.00,
INV-2025-002013,S,5.00,10442.81,522.14,
INV-2025-002014,S,5.00,50084.97,2504.25,
INV-2025-002015,E,0.00,94534.28,0.00,
INV-2025-002016,E,0.00,391.70,0.00,
INV-2025-002017,S,5.00,7513.38,375.67,
INV-2025-002018,S,5.00,161411.03,8070.56,
INV-2025-002019,S,5.00,3125.51,156.28,
INV-2025-002020,S,5.00,6860.42,343.02,
INV-2025-002021,S,5.00,5737.06,286.86,
INV-2025-002022,S,5.00,162.16,8.11,
INV-2025-002023,S,5.00,1051.67,52.58,
INV-2025-002024,S,5.00,63002.62,3150.13,
INV-2025-002025,E,0.00,11939.44,0.00,
INV-2025-002025,S,5.00,408.59,20.43,
INV-2025-002026,S,5.00,29989.94,1499.49,
INV-2025-002027,S,5.00,6723.01,336.15,
INV-2025-002028,S,5.00,96367.64,4818.38,
INV-2025-002029,E,0.00,345.96,0.00,
INV-2025-002029,S,5.00,21602.17,1080.12,
INV-2025-002030,S,5.00,3036.84,151.84,
INV-2025-002031,S,5.00,11405.50,570.28,
INV-2025-002032,S,5.00,97.87,4.90,
INV-2025-002033,S,5.00,452.77,22.64,
INV-2025-002034,S,5.00,21.07,1.05,
INV-2025-002035,S,5.00,46169.21,2308.46,
INV-2025-002035,Z,0.00,34554.98,0.00,
INV-2025-002036,S,5.00,4354.37,217.72,
INV-2025-002037,S,5.00,21170.60,1058.53,
INV-2025-002038,S,5.00,35.61,1.78,
INV-2025-002039,S,5.00,5910.67,295.53,
INV-2025-002040,S,5.00,20216.93,1010.85,
INV-2025-002041,S,5.00,8241.21,412.06,
INV-2025-002042,S,5.00,9288.20,464.41,
INV-2025-002043,S,5.00,28589.36,1429.48,
INV-2025-002044,S,5.00,56784.76,2839.24,
INV-2025-002045,S,5.00,57708.13,2885.41,
INV-2025-002046,S,5.00,8546.87,427.34,
INV-2025-002047,S,5.00,141312.76,7065.64,
INV-2025-002048,S,5.00,30948.94,1547.44,
INV-2025-002049,S,5.00,1835.67,91.79,
INV-2025-002050,S,5.00,97.45,4.87,
INV-2025-002051,S,5.00,1998.35,99.92,
INV-2025-002052,S,5.00,1798.94,89.95,
INV-2025-002053,S,5.00,333503.58,16675.18,
INV-2025-002054,S,5.00,1358.82,67.94,
INV-2025-002055,S,5.00,1551.10,77.56,
INV-2025-002056,S,5.00,4190.22,209.51,
INV-2025-002057,S,5.00,1985.14,99.26,
INV-2025-002058,S,5.00,67.96,3.40,
INV-2025-002059,E,0.00,2805.90,0.00,
INV-2025-002059,S,5.00,23748.19,1187.41,
INV-2025-002060,S,5.00,2826.44,141.32,
INV-2025-002061,S,5.00,1041.56,52.08,
INV-2025-002062,S,5.00,13123.74,656.18,
INV-2025-002063,S,5.00,13.65,0.68,
INV-2025-002063,Z,0.00,32667.35,0.00,
INV-2025-002064,S,5.00,1979.34,98.97,
INV-2025-002065,S,5.00,237.26,11.86,
